ra	 rp	 va	 vomega
6110.0	 10.0	 14601.158952	 103.966727
6120.0	 10.0	 14577.320309	 103.966588
6130.0	 10.0	 14553.559380	 103.966450
6140.0	 10.0	 14529.875785	 103.966312
6150.0	 10.0	 14506.269147	 103.966175
6160.0	 10.0	 14482.739093	 103.966038
6170.0	 10.0	 14459.285249	 103.965901
6180.0	 10.0	 14435.907246	 103.965765
6190.0	 10.0	 14412.604717	 103.965629
6200.0	 10.0	 14389.377297	 103.965494
6210.0	 10.0	 14366.224624	 103.965359
6220.0	 10.0	 14343.146336	 103.965225
6230.0	 10.0	 14320.142077	 103.965091
6240.0	 10.0	 14297.211491	 103.964958
6250.0	 10.0	 14274.354224	 103.964825
6260.0	 10.0	 14251.569925	 103.964692
6270.0	 10.0	 14228.858245	 103.964560
6280.0	 10.0	 14206.218838	 103.964428
6290.0	 10.0	 14183.651359	 103.964297
6300.0	 10.0	 14161.155467	 103.964166
6310.0	 10.0	 14138.730820	 103.964035
6320.0	 10.0	 14116.377081	 103.963905
6330.0	 10.0	 14094.093915	 103.963775
6340.0	 10.0	 14071.880987	 103.963646
6350.0	 10.0	 14049.737967	 103.963517
6360.0	 10.0	 14027.664523	 103.963388
6370.0	 10.0	 14005.660330	 103.963260
6380.0	 10.0	 13983.725062	 103.963133
6390.0	 10.0	 13961.858394	 103.963005
6400.0	 10.0	 13940.060007	 103.962878
6410.0	 10.0	 13918.329581	 103.962752
6420.0	 10.0	 13896.666798	 103.962626
6430.0	 10.0	 13875.071343	 103.962500
6440.0	 10.0	 13853.542903	 103.962375
6450.0	 10.0	 13832.081166	 103.962250
6460.0	 10.0	 13810.685823	 103.962125
6470.0	 10.0	 13789.356566	 103.962001
6480.0	 10.0	 13768.093089	 103.961877
6490.0	 10.0	 13746.895088	 103.961754
6500.0	 10.0	 13725.762263	 103.961631
6510.0	 10.0	 13704.694311	 103.961508
6520.0	 10.0	 13683.690936	 103.961386
6530.0	 10.0	 13662.751840	 103.961264
6540.0	 10.0	 13641.876730	 103.961142
6550.0	 10.0	 13621.065311	 103.961021
6560.0	 10.0	 13600.317294	 103.960900
6570.0	 10.0	 13579.632389	 103.960780
6580.0	 10.0	 13559.010308	 103.960660
6590.0	 10.0	 13538.450766	 103.960540
6600.0	 10.0	 13517.953478	 103.960421
6610.0	 10.0	 13497.518163	 103.960302
6620.0	 10.0	 13477.144539	 103.960183
6630.0	 10.0	 13456.832328	 103.960065
6640.0	 10.0	 13436.581252	 103.959947
6650.0	 10.0	 13416.391036	 103.959830
6660.0	 10.0	 13396.261405	 103.959712
6670.0	 10.0	 13376.192089	 103.959596
6680.0	 10.0	 13356.182815	 103.959479
6690.0	 10.0	 13336.233315	 103.959363
6700.0	 10.0	 13316.343321	 103.959247
6710.0	 10.0	 13296.512568	 103.959132
6720.0	 10.0	 13276.740791	 103.959017
6730.0	 10.0	 13257.027728	 103.958902
6740.0	 10.0	 13237.373117	 103.958787
6750.0	 10.0	 13217.776699	 103.958673
6760.0	 10.0	 13198.238216	 103.958560
6770.0	 10.0	 13178.757411	 103.958446
6780.0	 10.0	 13159.334029	 103.958333
6790.0	 10.0	 13139.967817	 103.958220
6800.0	 10.0	 13120.658522	 103.958108
6810.0	 10.0	 13101.405895	 103.957996
6820.0	 10.0	 13082.209685	 103.957884
6830.0	 10.0	 13063.069646	 103.957773
6840.0	 10.0	 13043.985531	 103.957662
6850.0	 10.0	 13024.957096	 103.957551
6860.0	 10.0	 13005.984097	 103.957440
6870.0	 10.0	 12987.066292	 103.957330
6880.0	 10.0	 12968.203440	 103.957220
6890.0	 10.0	 12949.395304	 103.957111
6900.0	 10.0	 12930.641644	 103.957002
6910.0	 10.0	 12911.942225	 103.956893
6920.0	 10.0	 12893.296811	 103.956784
6930.0	 10.0	 12874.705169	 103.956676
6940.0	 10.0	 12856.167067	 103.956568
6950.0	 10.0	 12837.682274	 103.956461
6960.0	 10.0	 12819.250560	 103.956353
6970.0	 10.0	 12800.871696	 103.956246
6980.0	 10.0	 12782.545457	 103.956140
6990.0	 10.0	 12764.271616	 103.956033
7000.0	 10.0	 12746.049948	 103.955927
7010.0	 10.0	 12727.880231	 103.955821
7020.0	 10.0	 12709.762243	 103.955716
7030.0	 10.0	 12691.695763	 103.955611
7040.0	 10.0	 12673.680572	 103.955506
7050.0	 10.0	 12655.716452	 103.955401
7060.0	 10.0	 12637.803185	 103.955297
7070.0	 10.0	 12619.940557	 103.955193
7080.0	 10.0	 12602.128352	 103.955089
7090.0	 10.0	 12584.366358	 103.954986
7100.0	 10.0	 12566.654363	 103.954883
7110.0	 10.0	 12548.992156	 103.954780
7120.0	 10.0	 12531.379527	 103.954677
7130.0	 10.0	 12513.816267	 103.954575
7140.0	 10.0	 12496.302170	 103.954473
7150.0	 10.0	 12478.837029	 103.954372
7160.0	 10.0	 12461.420640	 103.954270
7170.0	 10.0	 12444.052797	 103.954169
7180.0	 10.0	 12426.733300	 103.954068
7190.0	 10.0	 12409.461946	 103.953968
7200.0	 10.0	 12392.238535	 103.953867
7210.0	 10.0	 12375.062867	 103.953767
7220.0	 10.0	 12357.934744	 103.953668
7230.0	 10.0	 12340.853969	 103.953568
7240.0	 10.0	 12323.820346	 103.953469
7250.0	 10.0	 12306.833680	 103.953370
7260.0	 10.0	 12289.893777	 103.953272
7270.0	 10.0	 12273.000444	 103.953173
7280.0	 10.0	 12256.153490	 103.953075
7290.0	 10.0	 12239.352723	 103.952977
7300.0	 10.0	 12222.597954	 103.952880
7310.0	 10.0	 12205.888995	 103.952783
7320.0	 10.0	 12189.225658	 103.952686
7330.0	 10.0	 12172.607755	 103.952589
7340.0	 10.0	 12156.035103	 103.952492
7350.0	 10.0	 12139.507515	 103.952396
7360.0	 10.0	 12123.024809	 103.952300
7370.0	 10.0	 12106.586802	 103.952205
7380.0	 10.0	 12090.193312	 103.952109
7390.0	 10.0	 12073.844158	 103.952014
7400.0	 10.0	 12057.539162	 103.951919
7410.0	 10.0	 12041.278144	 103.951824
7420.0	 10.0	 12025.060927	 103.951730
7430.0	 10.0	 12008.887334	 103.951636
7440.0	 10.0	 11992.757190	 103.951542
7450.0	 10.0	 11976.670318	 103.951448
7460.0	 10.0	 11960.626547	 103.951355
7470.0	 10.0	 11944.625701	 103.951262
7480.0	 10.0	 11928.667610	 103.951169
7490.0	 10.0	 11912.752103	 103.951076
7500.0	 10.0	 11896.879008	 103.950984
7510.0	 10.0	 11881.048158	 103.950892
7520.0	 10.0	 11865.259382	 103.950800
7530.0	 10.0	 11849.512515	 103.950708
7540.0	 10.0	 11833.807389	 103.950617
7550.0	 10.0	 11818.143838	 103.950526
7560.0	 10.0	 11802.521698	 103.950435
7570.0	 10.0	 11786.940804	 103.950344
7580.0	 10.0	 11771.400994	 103.950253
7590.0	 10.0	 11755.902105	 103.950163
7600.0	 10.0	 11740.443976	 103.950073
7610.0	 10.0	 11725.026446	 103.949983
7620.0	 10.0	 11709.649356	 103.949894
7630.0	 10.0	 11694.312546	 103.949805
7640.0	 10.0	 11679.015858	 103.949716
7650.0	 10.0	 11663.759136	 103.949627
7660.0	 10.0	 11648.542223	 103.949538
7670.0	 10.0	 11633.364963	 103.949450
7680.0	 10.0	 11618.227201	 103.949362
7690.0	 10.0	 11603.128784	 103.949274
7700.0	 10.0	 11588.069558	 103.949186
7710.0	 10.0	 11573.049370	 103.949099
7720.0	 10.0	 11558.068070	 103.949012
7730.0	 10.0	 11543.125507	 103.948925
7740.0	 10.0	 11528.221530	 103.948838
7750.0	 10.0	 11513.355990	 103.948751
7760.0	 10.0	 11498.528738	 103.948665
7770.0	 10.0	 11483.739628	 103.948579
7780.0	 10.0	 11468.988511	 103.948493
7790.0	 10.0	 11454.275242	 103.948407
7800.0	 10.0	 11439.599675	 103.948322
7810.0	 10.0	 11424.961666	 103.948237
7820.0	 10.0	 11410.361070	 103.948152
7830.0	 10.0	 11395.797744	 103.948067
7840.0	 10.0	 11381.271546	 103.947982
7850.0	 10.0	 11366.782334	 103.947898
7860.0	 10.0	 11352.329966	 103.947814
7870.0	 10.0	 11337.914303	 103.947730
7880.0	 10.0	 11323.535205	 103.947646
7890.0	 10.0	 11309.192533	 103.947563
7900.0	 10.0	 11294.886148	 103.947480
7910.0	 10.0	 11280.615914	 103.947396
7920.0	 10.0	 11266.381692	 103.947314
7930.0	 10.0	 11252.183348	 103.947231
7940.0	 10.0	 11238.020746	 103.947149
7950.0	 10.0	 11223.893750	 103.947066
7960.0	 10.0	 11209.802227	 103.946984
7970.0	 10.0	 11195.746043	 103.946902
7980.0	 10.0	 11181.725065	 103.946821
7990.0	 10.0	 11167.739162	 103.946739
8000.0	 10.0	 11153.788202	 103.946658
8010.0	 10.0	 11139.872054	 103.946577
8020.0	 10.0	 11125.990588	 103.946496
8030.0	 10.0	 11112.143675	 103.946416
8040.0	 10.0	 11098.331185	 103.946335
8050.0	 10.0	 11084.552991	 103.946255
8060.0	 10.0	 11070.808965	 103.946175
8070.0	 10.0	 11057.098979	 103.946095
8080.0	 10.0	 11043.422909	 103.946016
8090.0	 10.0	 11029.780627	 103.945936
8100.0	 10.0	 11016.172009	 103.945857
8110.0	 10.0	 11002.596930	 103.945778
8120.0	 10.0	 10989.055268	 103.945699
8130.0	 10.0	 10975.546897	 103.945621
8140.0	 10.0	 10962.071696	 103.945542
8150.0	 10.0	 10948.629543	 103.945464
8160.0	 10.0	 10935.220316	 103.945386
8170.0	 10.0	 10921.843895	 103.945308
8180.0	 10.0	 10908.500159	 103.945230
8190.0	 10.0	 10895.188989	 103.945153
8200.0	 10.0	 10881.910265	 103.945076
8210.0	 10.0	 10868.663869	 103.944999
8220.0	 10.0	 10855.449683	 103.944922
8230.0	 10.0	 10842.267590	 103.944845
8240.0	 10.0	 10829.117472	 103.944768
8250.0	 10.0	 10815.999215	 103.944692
8260.0	 10.0	 10802.912702	 103.944616
8270.0	 10.0	 10789.857818	 103.944540
8280.0	 10.0	 10776.834448	 103.944464
8290.0	 10.0	 10763.842479	 103.944388
8300.0	 10.0	 10750.881797	 103.944313
8310.0	 10.0	 10737.952289	 103.944238
8320.0	 10.0	 10725.053843	 103.944163
8330.0	 10.0	 10712.186348	 103.944088
8340.0	 10.0	 10699.349691	 103.944013
8350.0	 10.0	 10686.543762	 103.943938
8360.0	 10.0	 10673.768451	 103.943864
8370.0	 10.0	 10661.023648	 103.943790
8380.0	 10.0	 10648.309245	 103.943716
8390.0	 10.0	 10635.625131	 103.943642
8400.0	 10.0	 10622.971201	 103.943568
8410.0	 10.0	 10610.347344	 103.943495
8420.0	 10.0	 10597.753456	 103.943422
8430.0	 10.0	 10585.189428	 103.943348
8440.0	 10.0	 10572.655156	 103.943276
8450.0	 10.0	 10560.150533	 103.943203
8460.0	 10.0	 10547.675454	 103.943130
8470.0	 10.0	 10535.229815	 103.943058
8480.0	 10.0	 10522.813511	 103.942985
8490.0	 10.0	 10510.426440	 103.942913
8500.0	 10.0	 10498.068498	 103.942841
8510.0	 10.0	 10485.739581	 103.942770
8520.0	 10.0	 10473.439589	 103.942698
8530.0	 10.0	 10461.168420	 103.942627
8540.0	 10.0	 10448.925972	 103.942555
8550.0	 10.0	 10436.712144	 103.942484
8560.0	 10.0	 10424.526837	 103.942413
8570.0	 10.0	 10412.369950	 103.942343
8580.0	 10.0	 10400.241384	 103.942272
8590.0	 10.0	 10388.141041	 103.942201
8600.0	 10.0	 10376.068822	 103.942131
8610.0	 10.0	 10364.024629	 103.942061
8620.0	 10.0	 10352.008365	 103.941991
8630.0	 10.0	 10340.019932	 103.941921
8640.0	 10.0	 10328.059234	 103.941852
8650.0	 10.0	 10316.126175	 103.941782
8660.0	 10.0	 10304.220659	 103.941713
8670.0	 10.0	 10292.342591	 103.941644
8680.0	 10.0	 10280.491875	 103.941575
8690.0	 10.0	 10268.668419	 103.941506
8700.0	 10.0	 10256.872128	 103.941437
8710.0	 10.0	 10245.102907	 103.941369
8720.0	 10.0	 10233.360665	 103.941301
8730.0	 10.0	 10221.645308	 103.941232
8740.0	 10.0	 10209.956745	 103.941164
8750.0	 10.0	 10198.294883	 103.941096
8760.0	 10.0	 10186.659631	 103.941029
8770.0	 10.0	 10175.050899	 103.940961
8780.0	 10.0	 10163.468595	 103.940894
8790.0	 10.0	 10151.912629	 103.940826
8800.0	 10.0	 10140.382912	 103.940759
8810.0	 10.0	 10128.879354	 103.940692
8820.0	 10.0	 10117.401867	 103.940626
8830.0	 10.0	 10105.950361	 103.940559
8840.0	 10.0	 10094.524749	 103.940492
8850.0	 10.0	 10083.124944	 103.940426
8860.0	 10.0	 10071.750857	 103.940360
8870.0	 10.0	 10060.402401	 103.940294
8880.0	 10.0	 10049.079491	 103.940228
8890.0	 10.0	 10037.782040	 103.940162
8900.0	 10.0	 10026.509963	 103.940097
8910.0	 10.0	 10015.263173	 103.940031
8920.0	 10.0	 10004.041586	 103.939966
8930.0	 10.0	 9992.845117	 103.939901
8940.0	 10.0	 9981.673683	 103.939836
8950.0	 10.0	 9970.527198	 103.939771
8960.0	 10.0	 9959.405580	 103.939706
8970.0	 10.0	 9948.308746	 103.939641
8980.0	 10.0	 9937.236613	 103.939577
8990.0	 10.0	 9926.189098	 103.939513
9000.0	 10.0	 9915.166119	 103.939448
9010.0	 10.0	 9904.167596	 103.939384
9020.0	 10.0	 9893.193445	 103.939321
9030.0	 10.0	 9882.243588	 103.939257
9040.0	 10.0	 9871.317942	 103.939193
9050.0	 10.0	 9860.416428	 103.939130
9060.0	 10.0	 9849.538966	 103.939066
9070.0	 10.0	 9838.685476	 103.939003
9080.0	 10.0	 9827.855879	 103.938940
9090.0	 10.0	 9817.050097	 103.938877
9100.0	 10.0	 9806.268051	 103.938815
9110.0	 10.0	 9795.509663	 103.938752
9120.0	 10.0	 9784.774854	 103.938690
9130.0	 10.0	 9774.063549	 103.938627
9140.0	 10.0	 9763.375668	 103.938565
9150.0	 10.0	 9752.711137	 103.938503
9160.0	 10.0	 9742.069878	 103.938441
9170.0	 10.0	 9731.451815	 103.938379
9180.0	 10.0	 9720.856872	 103.938317
9190.0	 10.0	 9710.284975	 103.938256
9200.0	 10.0	 9699.736047	 103.938195
9210.0	 10.0	 9689.210015	 103.938133
9220.0	 10.0	 9678.706803	 103.938072
9230.0	 10.0	 9668.226338	 103.938011
9240.0	 10.0	 9657.768545	 103.937950
9250.0	 10.0	 9647.333352	 103.937890
9260.0	 10.0	 9636.920685	 103.937829
9270.0	 10.0	 9626.530471	 103.937768
9280.0	 10.0	 9616.162637	 103.937708
9290.0	 10.0	 9605.817112	 103.937648
9300.0	 10.0	 9595.493824	 103.937588
9310.0	 10.0	 9585.192700	 103.937528
9320.0	 10.0	 9574.913670	 103.937468
9330.0	 10.0	 9564.656663	 103.937408
9340.0	 10.0	 9554.421608	 103.937349
9350.0	 10.0	 9544.208433	 103.937289
9360.0	 10.0	 9534.017071	 103.937230
9370.0	 10.0	 9523.847450	 103.937171
9380.0	 10.0	 9513.699501	 103.937112
9390.0	 10.0	 9503.573155	 103.937053
9400.0	 10.0	 9493.468342	 103.936994
9410.0	 10.0	 9483.384996	 103.936935
9420.0	 10.0	 9473.323046	 103.936877
9430.0	 10.0	 9463.282425	 103.936818
9440.0	 10.0	 9453.263065	 103.936760
9450.0	 10.0	 9443.264900	 103.936702
9460.0	 10.0	 9433.287861	 103.936644
9470.0	 10.0	 9423.331881	 103.936586
9480.0	 10.0	 9413.396895	 103.936528
9490.0	 10.0	 9403.482835	 103.936470
9500.0	 10.0	 9393.589637	 103.936413
9510.0	 10.0	 9383.717233	 103.936355
9520.0	 10.0	 9373.865558	 103.936298
9530.0	 10.0	 9364.034548	 103.936241
9540.0	 10.0	 9354.224137	 103.936184
9550.0	 10.0	 9344.434261	 103.936127
9560.0	 10.0	 9334.664855	 103.936070
9570.0	 10.0	 9324.915855	 103.936013
9580.0	 10.0	 9315.187198	 103.935956
9590.0	 10.0	 9305.478819	 103.935900
9600.0	 10.0	 9295.790655	 103.935843
9610.0	 10.0	 9286.122643	 103.935787
9620.0	 10.0	 9276.474721	 103.935731
9630.0	 10.0	 9266.846826	 103.935675
9640.0	 10.0	 9257.238895	 103.935619
9650.0	 10.0	 9247.650866	 103.935563
9660.0	 10.0	 9238.082679	 103.935508
9670.0	 10.0	 9228.534270	 103.935452
9680.0	 10.0	 9219.005580	 103.935396
9690.0	 10.0	 9209.496546	 103.935341
9700.0	 10.0	 9200.007109	 103.935286
9710.0	 10.0	 9190.537207	 103.935231
9720.0	 10.0	 9181.086781	 103.935176
9730.0	 10.0	 9171.655770	 103.935121
9740.0	 10.0	 9162.244114	 103.935066
9750.0	 10.0	 9152.851755	 103.935011
9760.0	 10.0	 9143.478633	 103.934957
9770.0	 10.0	 9134.124688	 103.934902
9780.0	 10.0	 9124.789862	 103.934848
9790.0	 10.0	 9115.474096	 103.934794
9800.0	 10.0	 9106.177333	 103.934740
9810.0	 10.0	 9096.899514	 103.934686
9820.0	 10.0	 9087.640581	 103.934632
9830.0	 10.0	 9078.400476	 103.934578
9840.0	 10.0	 9069.179142	 103.934524
9850.0	 10.0	 9059.976523	 103.934471
9860.0	 10.0	 9050.792561	 103.934417
9870.0	 10.0	 9041.627199	 103.934364
9880.0	 10.0	 9032.480381	 103.934311
9890.0	 10.0	 9023.352051	 103.934258
9900.0	 10.0	 9014.242152	 103.934205
9910.0	 10.0	 9005.150630	 103.934152
9920.0	 10.0	 8996.077428	 103.934099
9930.0	 10.0	 8987.022491	 103.934046
9940.0	 10.0	 8977.985764	 103.933994
9950.0	 10.0	 8968.967193	 103.933941
9960.0	 10.0	 8959.966722	 103.933889
9970.0	 10.0	 8950.984297	 103.933837
9980.0	 10.0	 8942.019863	 103.933784
9990.0	 10.0	 8933.073368	 103.933732
10000.0	 10.0	 8924.144757	 103.933680
10010.0	 10.0	 8915.233976	 103.933628
10020.0	 10.0	 8906.340972	 103.933577
10030.0	 10.0	 8897.465693	 103.933525
10040.0	 10.0	 8888.608084	 103.933473
10050.0	 10.0	 8879.768094	 103.933422
10060.0	 10.0	 8870.945669	 103.933371
10070.0	 10.0	 8862.140758	 103.933319
10080.0	 10.0	 8853.353308	 103.933268
10090.0	 10.0	 8844.583268	 103.933217
10100.0	 10.0	 8835.830586	 103.933166
10110.0	 10.0	 8827.095210	 103.933115
10120.0	 10.0	 8818.377089	 103.933065
10130.0	 10.0	 8809.676172	 103.933014
10140.0	 10.0	 8800.992409	 103.932964
10150.0	 10.0	 8792.325747	 103.932913
10160.0	 10.0	 8783.676138	 103.932863
10170.0	 10.0	 8775.043530	 103.932812
10180.0	 10.0	 8766.427874	 103.932762
10190.0	 10.0	 8757.829120	 103.932712
10200.0	 10.0	 8749.247218	 103.932662
10210.0	 10.0	 8740.682118	 103.932613
10220.0	 10.0	 8732.133772	 103.932563
10230.0	 10.0	 8723.602130	 103.932513
10240.0	 10.0	 8715.087143	 103.932464
10250.0	 10.0	 8706.588762	 103.932414
10260.0	 10.0	 8698.106940	 103.932365
10270.0	 10.0	 8689.641627	 103.932315
10280.0	 10.0	 8681.192775	 103.932266
10290.0	 10.0	 8672.760337	 103.932217
10300.0	 10.0	 8664.344265	 103.932168
10310.0	 10.0	 8655.944511	 103.932119
10320.0	 10.0	 8647.561028	 103.932071
10330.0	 10.0	 8639.193768	 103.932022
10340.0	 10.0	 8630.842684	 103.931973
10350.0	 10.0	 8622.507731	 103.931925
10360.0	 10.0	 8614.188860	 103.931876
10370.0	 10.0	 8605.886025	 103.931828
10380.0	 10.0	 8597.599181	 103.931780
10390.0	 10.0	 8589.328280	 103.931732
10400.0	 10.0	 8581.073277	 103.931684
10410.0	 10.0	 8572.834127	 103.931636
10420.0	 10.0	 8564.610783	 103.931588
10430.0	 10.0	 8556.403200	 103.931540
10440.0	 10.0	 8548.211333	 103.931492
10450.0	 10.0	 8540.035137	 103.931445
10460.0	 10.0	 8531.874566	 103.931397
10470.0	 10.0	 8523.729576	 103.931350
10480.0	 10.0	 8515.600123	 103.931302
10490.0	 10.0	 8507.486162	 103.931255
10500.0	 10.0	 8499.387649	 103.931208
10510.0	 10.0	 8491.304540	 103.931161
10520.0	 10.0	 8483.236790	 103.931114
10530.0	 10.0	 8475.184357	 103.931067
10540.0	 10.0	 8467.147196	 103.931020
10550.0	 10.0	 8459.125264	 103.930974
10560.0	 10.0	 8451.118518	 103.930927
10570.0	 10.0	 8443.126915	 103.930881
10580.0	 10.0	 8435.150411	 103.930834
10590.0	 10.0	 8427.188965	 103.930788
10600.0	 10.0	 8419.242533	 103.930742
10610.0	 10.0	 8411.311074	 103.930696
10620.0	 10.0	 8403.394544	 103.930649
10630.0	 10.0	 8395.492902	 103.930603
10640.0	 10.0	 8387.606105	 103.930558
10650.0	 10.0	 8379.734113	 103.930512
10660.0	 10.0	 8371.876883	 103.930466
10670.0	 10.0	 8364.034373	 103.930420
10680.0	 10.0	 8356.206544	 103.930375
10690.0	 10.0	 8348.393352	 103.930329
10700.0	 10.0	 8340.594758	 103.930284
10710.0	 10.0	 8332.810720	 103.930239
10720.0	 10.0	 8325.041198	 103.930193
10730.0	 10.0	 8317.286151	 103.930148
10740.0	 10.0	 8309.545538	 103.930103
10750.0	 10.0	 8301.819320	 103.930058
10760.0	 10.0	 8294.107457	 103.930013
10770.0	 10.0	 8286.409908	 103.929969
10780.0	 10.0	 8278.726633	 103.929924
10790.0	 10.0	 8271.057593	 103.929879
10800.0	 10.0	 8263.402749	 103.929835
10810.0	 10.0	 8255.762060	 103.929790
10820.0	 10.0	 8248.135489	 103.929746
10830.0	 10.0	 8240.522995	 103.929702
10840.0	 10.0	 8232.924540	 103.929657
10850.0	 10.0	 8225.340084	 103.929613
10860.0	 10.0	 8217.769590	 103.929569
10870.0	 10.0	 8210.213019	 103.929525
10880.0	 10.0	 8202.670332	 103.929481
10890.0	 10.0	 8195.141491	 103.929437
10900.0	 10.0	 8187.626458	 103.929394
10910.0	 10.0	 8180.125196	 103.929350
10920.0	 10.0	 8172.637665	 103.929306
10930.0	 10.0	 8165.163830	 103.929263
10940.0	 10.0	 8157.703651	 103.929220
10950.0	 10.0	 8150.257092	 103.929176
10960.0	 10.0	 8142.824115	 103.929133
10970.0	 10.0	 8135.404684	 103.929090
10980.0	 10.0	 8127.998761	 103.929047
10990.0	 10.0	 8120.606310	 103.929004
11000.0	 10.0	 8113.227293	 103.928961
11010.0	 10.0	 8105.861674	 103.928918
11020.0	 10.0	 8098.509417	 103.928875
11030.0	 10.0	 8091.170486	 103.928832
11040.0	 10.0	 8083.844843	 103.928790
11050.0	 10.0	 8076.532454	 103.928747
11060.0	 10.0	 8069.233281	 103.928705
11070.0	 10.0	 8061.947290	 103.928662
11080.0	 10.0	 8054.674445	 103.928620
11090.0	 10.0	 8047.414710	 103.928578
11100.0	 10.0	 8040.168050	 103.928535
11110.0	 10.0	 8032.934429	 103.928493
11120.0	 10.0	 8025.713812	 103.928451
11130.0	 10.0	 8018.506165	 103.928409
11140.0	 10.0	 8011.311452	 103.928368
11150.0	 10.0	 8004.129638	 103.928326
11160.0	 10.0	 7996.960689	 103.928284
11170.0	 10.0	 7989.804571	 103.928242
11180.0	 10.0	 7982.661248	 103.928201
11190.0	 10.0	 7975.530688	 103.928159
11200.0	 10.0	 7968.412854	 103.928118
11210.0	 10.0	 7961.307714	 103.928076
11220.0	 10.0	 7954.215234	 103.928035
11230.0	 10.0	 7947.135379	 103.927994
11240.0	 10.0	 7940.068116	 103.927953
11250.0	 10.0	 7933.013412	 103.927912
11260.0	 10.0	 7925.971233	 103.927871
11270.0	 10.0	 7918.941545	 103.927830
11280.0	 10.0	 7911.924316	 103.927789
11290.0	 10.0	 7904.919512	 103.927748
11300.0	 10.0	 7897.927101	 103.927708
11310.0	 10.0	 7890.947049	 103.927667
11320.0	 10.0	 7883.979324	 103.927626
11330.0	 10.0	 7877.023893	 103.927586
11340.0	 10.0	 7870.080724	 103.927546
11350.0	 10.0	 7863.149784	 103.927505
11360.0	 10.0	 7856.231041	 103.927465
11370.0	 10.0	 7849.324463	 103.927425
11380.0	 10.0	 7842.430018	 103.927385
11390.0	 10.0	 7835.547673	 103.927345
11400.0	 10.0	 7828.677398	 103.927305
11410.0	 10.0	 7821.819160	 103.927265
11420.0	 10.0	 7814.972927	 103.927225
11430.0	 10.0	 7808.138669	 103.927185
11440.0	 10.0	 7801.316353	 103.927145
11450.0	 10.0	 7794.505949	 103.927106
11460.0	 10.0	 7787.707425	 103.927066
11470.0	 10.0	 7780.920751	 103.927027
11480.0	 10.0	 7774.145895	 103.926987
11490.0	 10.0	 7767.382826	 103.926948
11500.0	 10.0	 7760.631514	 103.926909
11510.0	 10.0	 7753.891929	 103.926869
11520.0	 10.0	 7747.164039	 103.926830
11530.0	 10.0	 7740.447814	 103.926791
11540.0	 10.0	 7733.743224	 103.926752
11550.0	 10.0	 7727.050238	 103.926713
11560.0	 10.0	 7720.368827	 103.926674
11570.0	 10.0	 7713.698961	 103.926635
